Kilometers_Driven,Transmission,Owner_Type,Mileage (kmpl),Engine (CC),Power (bhp),Seats,Price,year_diff_from_2021,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune
10.128988323424016,0,0,24.07,6.906754778648554,4.220977213155467,5.0,1.3737155789130306,1.6094379124341003,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.510559281627845,1,0,21.1,6.703188113240863,4.028916756899646,5.0,1.4770487243883548,1.791759469228055,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.463131911491967,1,0,20.36,7.088408778675395,4.380775852772229,5.0,1.0116009116784799,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10.031572892299346,0,0,18.1,8.160232492367689,5.726847747587197,2.0,4.017103481878653,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10.778977123006351,0,0,18.53,7.585281078639126,5.240370406593187,5.0,3.367295829986474,2.0794415416798357,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.036259692850942,1,0,22.77,7.312553498102598,4.601061757943548,5.0,1.8870696490323797,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.578318001310176,0,0,14.3,7.585281078639126,4.948759890378168,5.0,1.944480556245719,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.079045450122525,1,0,13.68,7.780720886117918,5.002603122398992,7.0,2.9311937524164198,1.6094379124341003,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11.512955464520237,1,3,20.0,7.24422751560335,4.23410650459726,5.0,0.2468600779315258,2.4849066497880004,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.264476926102367,1,3,14.49,7.24422751560335,4.540098189244376,5.0,0.1823215567939546,2.772588722239781,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.96332436225283,1,0,18.5,7.088408778675395,4.463606621666305,5.0,1.4609379041156563,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.599112335481124,0,0,12.39,7.687080155783135,5.000652296042854,5.0,2.803360380906535,2.3978952727983707,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.218769146409599,1,0,18.9,7.088408778675395,4.418840607796598,5.0,1.7298840655099674,1.6094379124341003,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10.82943154143842,0,0,10.91,8.070593539949519,5.289276621895888,7.0,3.4378506993101907,1.6094379124341003,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9.506957408485542,0,0,12.8,7.585281078639126,5.127529045567755,5.0,3.2371085931292605,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.537123553672528,1,0,17.01,7.3727463664043285,4.8064770426931265,5.0,2.064327903869788,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.434145214930487,0,0,13.0,7.670428522190693,5.3230099791384085,5.0,3.58351893845611,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.06665398721974,1,2,17.5,7.1693500166706,4.463606621666305,5.0,1.0473189942805592,2.6390573296152584,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.51293546492023,1,0,13.0,7.203405521083095,4.51085950651685,5.0,1.252762968495368,2.3978952727983707,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11.225256725762893,1,0,20.46,7.2875606403097235,4.440295542797857,5.0,2.0149030205422647,2.0794415416798357,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.362114203075018,0,0,14.84,7.670428522190693,5.14166355650266,5.0,2.9444389791664403,2.302585092994046,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.141876276228,0,0,15.97,8.004365564979574,5.556828061699537,5.0,3.9889840465642745,1.9459101490553132,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.638783846604232,1,0,19.1,7.088408778675395,4.418840607796598,5.0,1.547562508716013,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9.472781556562168,0,0,22.0,7.088408778675395,4.416428061391214,5.0,2.1400661634962708,1.6094379124341003,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.571291283757406,0,0,16.07,7.59890045687141,5.204006687076795,4.0,2.833213344056216,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.90137670441254,1,0,22.74,6.680854678790215,3.877431560658527,5.0,1.2556160374777743,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.735961798317172,0,2,17.11,7.585281078639126,5.166669912482037,5.0,2.970414465569701,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.518700218288165,0,2,13.6,7.377133712833954,5.204006687076795,4.0,2.833213344056216,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.757562397202355,0,2,12.07,7.995643604287271,5.490589254195159,7.0,3.769306703226551,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.614007941153417,1,0,25.44,6.842683282238422,4.070734696582967,5.0,0.9745596399981308,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.688050977729352,1,0,20.51,6.906754778648554,4.220095767527661,5.0,1.2584609896100056,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.87806606028079,1,0,19.01,7.2875606403097235,4.695924549256556,5.0,1.8325814637483102,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.51293546492023,0,0,18.88,7.59890045687141,5.220355825078324,5.0,3.2088254890146994,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.852246888342531,1,0,20.85,7.088408778675395,4.432482078162375,5.0,1.6582280766035324,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.338583982516495,1,0,17.72,7.585281078639126,4.695924549256556,5.0,2.3978952727983707,1.791759469228055,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10.535583457775974,0,0,15.63,7.313220387090301,4.713127327493184,5.0,2.2082744135228043,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.123063000089472,1,0,18.5,7.088408778675395,4.394449154672439,5.0,1.1786549963416462,2.4849066497880004,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10.373522431293592,1,0,15.0,7.130098510125578,4.4942386252808095,5.0,2.1400661634962708,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.839600519357369,1,0,16.2,7.3777589082278725,4.646312129319266,5.0,1.1314021114911006,2.4849066497880004,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.974917047351175,0,0,18.88,7.59890045687141,5.220355825078324,5.0,2.9887076586170265,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.546884034617925,1,0,24.0,7.079184394609668,4.31708803351497,5.0,1.589235205116581,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.929869592203938,1,2,17.4,7.311886164077165,4.773223770984341,5.0,1.7404661748405046,2.0794415416798357,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11.49069008091951,1,3,16.1,7.071912865148421,4.562680134367139,5.0,0.5596157879354227,2.772588722239781,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10.86364204805667,1,0,25.2,7.130098510125578,4.31748811353631,5.0,1.0647107369924282,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.143842140580691,1,0,27.39,7.130098510125578,4.31748811353631,5.0,2.057962510002712,1.3862943611198906,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.611818868421114,1,0,14.0,7.687080155783135,4.935193098929397,7.0,2.0980179272527715,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11.184435286790631,1,2,13.2,7.310550158534422,4.553876891600541,5.0,0.6931471805599453,2.6390573296152584,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10.908375070640925,1,0,25.2,7.130098510125578,4.31748811353631,5.0,1.8325814637483102,1.791759469228055,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.002116507732017,1,2,17.8,7.130098510125578,4.330733340286331,5.0,1.2237754316221157,2.70805020110221,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.124308408480692,0,0,21.9,6.437751649736401,3.6501386257975055,4.0,1.1600209167967532,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.065700422613832,1,0,25.47,7.130098510125578,4.4942386252808095,7.0,2.0476928433652555,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.469227407179512,0,2,23.1,6.906754778648554,4.220095767527661,5.0,1.1631508098056809,2.0794415416798357,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11.050905878263567,1,0,25.2,7.130098510125578,4.31748811353631,5.0,1.589235205116581,1.9459101490553132,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11.706664922074989,1,0,15.04,7.377133712833954,4.650143551630823,5.0,1.33500106673234,2.302585092994046,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.522588625881184,0,0,15.5,7.5480289699350145,4.663439094112067,5.0,1.3862943611198906,2.5649493574615367,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.002116507732017,0,2,20.7,7.311218384419629,4.744758200195145,5.0,3.1570004211501135,2.0794415416798357,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.259979706793972,1,0,17.2,7.242082359256962,3.9982007016691985,5.0,0.13976194237515863,2.6390573296152584,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.174623555518082,1,0,17.0,6.99117688712121,4.144720769547168,5.0,0.7884573603642703,2.70805020110221,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.849875783087478,0,0,18.0,7.311886164077165,4.773223770984341,5.0,2.365559892155434,1.9459101490553132,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10.776411387705071,0,0,16.36,7.687080155783135,5.240158452374504,5.0,3.5745903077118086,1.791759469228055,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.677500179150627,0,0,15.0,7.670428522190693,5.3230099791384085,5.0,3.4638591427868666,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11.19822841866684,1,3,18.3,7.596894438144544,5.003274939689963,5.0,1.4350845252893227,2.3978952727983707,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.184532502936921,1,0,15.1,7.687080155783135,4.948759890378168,7.0,2.2925347571405443,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.946921818036719,0,0,11.74,7.493873886783559,5.231108616854587,5.0,2.738256043159276,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9.90473677193656,1,0,18.2,7.090076835776092,4.49647076906475,5.0,2.135349173618132,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.647898027033614,1,0,16.78,7.311218384419629,4.496805161309966,5.0,1.1786549963416462,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.114654417442305,1,0,19.7,6.680854678790215,3.856510295497887,5.0,0.9555114450274363,2.302585092994046,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.540249549648204,1,0,20.4,7.088408778675395,4.416428061391214,5.0,1.6486586255873816,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.350418300109132,1,3,19.0,6.906754778648554,4.206184043977636,5.0,0.5877866649021191,2.5649493574615367,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.463131911491967,1,0,25.4,6.437751649736401,3.6501386257975055,4.0,0.47000362924573563,2.3978952727983707,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11.184921273039844,1,0,25.5,7.312553498102598,4.605170185988092,5.0,0.9162907318741551,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.789339695269716,1,0,16.0,7.221835825288449,4.51085950651685,5.0,0.9162907318741551,2.3978952727983707,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.270038567145066,1,0,18.16,7.087573705557973,4.475061500641071,5.0,1.9021075263969205,1.6094379124341003,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.434434053414424,1,0,15.4,7.372118028337787,4.553876891600541,5.0,0.1823215567939546,2.833213344056216,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.571644584298577,0,0,18.88,7.59890045687141,5.220355825078324,5.0,3.5709401562492498,1.791759469228055,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.841304914954563,1,0,17.9,7.6004023345004,5.104125637183595,5.0,2.0476928433652555,1.6094379124341003,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10.819798284210286,1,0,12.7,7.867105500316739,4.767289035464526,8.0,0.6626879730752367,2.833213344056216,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.19822841866684,1,0,25.0,7.242082359256962,4.248495242049359,5.0,0.7884573603642703,1.791759469228055,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.002116507732017,0,0,18.1,7.596894438144544,5.003274939689963,4.0,1.33500106673234,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.819798284210286,1,0,12.8,7.822044008185619,4.634728988229636,8.0,2.750470916986162,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.513198774854038,0,0,19.27,7.670428522190693,5.12764766249453,5.0,3.675540889674756,1.3862943611198906,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.819798284210286,1,2,18.5,7.088408778675395,4.463606621666305,5.0,0.4054651081081644,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.451060699493427,1,0,12.8,7.822044008185619,4.634728988229636,8.0,2.180417459019838,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.211833885608513,1,2,12.55,8.000684784514748,5.1328529268205045,7.0,2.884800712846709,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.621741893895802,0,2,16.95,7.088408778675395,4.380775852772229,5.0,1.6253112615903906,2.0794415416798357,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.112462823634855,1,0,22.32,7.367077059881012,4.846703602413892,5.0,1.8325814637483102,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11.250625198454825,0,0,15.73,7.585281078639126,5.166669912482037,5.0,3.1245651453969594,1.9459101490553132,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9.746190260646909,1,0,18.6,7.090076835776092,4.387014176184921,5.0,0.37843643572024505,2.4849066497880004,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.633451402097306,1,2,17.8,7.24422751560335,4.23410650459726,5.0,0.7178397931503168,2.70805020110221,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.224990027090804,1,0,20.0,7.24422751560335,4.23410650459726,5.0,1.4060969884160703,2.0794415416798357,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.70551155928146,0,0,23.1,6.906754778648554,4.220095767527661,5.0,1.5151272329628591,2.0794415416798357,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.518700218288165,0,0,20.0,7.670428522190693,4.684905154006945,5.0,2.6390573296152584,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9.952325334619427,1,0,15.8,7.3727463664043285,4.8064770426931265,5.0,2.388762789235098,1.791759469228055,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.30523686821088,1,0,18.9,6.906754778648554,4.220977213155467,5.0,0.8960880245566357,2.4849066497880004,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11.156264806643742,0,0,10.0,7.67275789664251,5.14166355650266,5.0,2.760009940032921,2.1972245773362196,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.2987883944492,1,0,18.88,7.313220387090301,4.713127327493184,5.0,2.1102132003465894,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.156264806643742,0,2,13.73,7.59890045687141,5.003946305945459,5.0,2.1400661634962708,2.1972245773362196,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.942579817428031,1,0,16.0,7.687080155783135,4.948759890378168,7.0,2.7434173449395014,1.791759469228055,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.198988974040041,1,0,16.8,6.680854678790215,3.5610460826040513,8.0,0.8544153281560676,2.1972245773362196,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.192720200812888,1,0,22.5,6.906754778648554,4.220095767527661,5.0,1.463255402256019,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12.230770136157428,1,2,13.1,7.824046010856292,4.955827057601261,7.0,1.3609765531356006,2.6390573296152584,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.49273296168228,1,2,22.32,7.367077059881012,4.846703602413892,5.0,1.6486586255873816,2.3978952727983707,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9.87822102528824,1,0,18.6,7.088408778675395,4.416790314610172,5.0,1.766441661243765,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.127277689932466,1,2,16.02,7.2254814727822945,4.550714000192032,7.0,1.8325814637483102,2.1972245773362196,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9.88608703785596,0,0,14.0,7.687080155783135,5.049856007249537,7.0,2.869601996409779,1.0986122886681098,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.165890277802454,1,0,23.65,7.130098510125578,4.4942386252808095,5.0,2.277267285009756,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9.210440366976517,0,0,18.1,8.160232492367689,5.726847747587197,2.0,4.007333185232471,1.9459101490553132,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11.225523353325764,1,0,22.07,7.090076835776092,4.316153890523174,5.0,1.410986973710262,2.3978952727983707,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.964007453736912,1,0,12.55,8.000684784514748,5.1328529268205045,7.0,2.4840729690394228,2.3978952727983707,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.68679531280403,1,0,16.0,7.687080155783135,4.948759890378168,7.0,2.605648267484129,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.952325334619427,0,0,17.9,7.670428522190693,5.30900999608678,5.0,4.02535169073515,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.05539285624928,1,0,18.7,7.090076835776092,4.49647076906475,5.0,1.8718021769015913,1.791759469228055,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11.385103457032141,1,0,23.4,7.130098510125578,4.31748811353631,5.0,1.55814461804655,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.112462823634855,1,0,17.01,7.3727463664043285,4.8064770426931265,5.0,1.7227665977411035,2.0794415416798357,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.99603146580263,0,0,10.91,8.070593539949519,5.288267030694535,7.0,3.374168709274236,1.6094379124341003,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9.305741456739435,1,0,18.6,7.088408778675395,4.416790314610172,5.0,1.8484548129046001,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.013204620936344,1,0,16.8,7.311886164077165,4.76473475565943,5.0,1.599387576580599,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9.392745258631441,1,0,27.4,7.312553498102598,4.601162164590552,5.0,2.1400661634962708,1.3862943611198906,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.463131911491967,1,0,17.1,7.3727463664043285,4.8064770426931265,5.0,1.5040773967762742,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.082157933374816,1,0,24.2,7.312553498102598,4.601162164590552,7.0,1.7047480922384253,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.594883200057266,1,0,20.77,7.130098510125578,4.497584975308154,7.0,1.8809906029559975,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.799595985047786,1,0,24.07,6.906754778648554,4.220977213155467,5.0,0.8329091229351039,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.261356718638943,1,2,13.1,7.802618063442671,4.330733340286331,10.0,1.252762968495368,2.8903717578961645,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.973806211445082,1,0,20.36,7.088408778675395,4.380775852772229,5.0,1.5151272329628591,1.791759469228055,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.211833885608513,0,2,17.0,7.5480289699350145,4.663439094112067,5.0,2.0476928433652555,2.5649493574615367,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.518700218288165,1,2,18.6,7.088408778675395,4.416790314610172,5.0,1.6582280766035324,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.595804147462973,0,0,11.5,8.004365564979574,5.4638318050256105,5.0,3.1480240838962494,2.1972245773362196,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.545367754151743,0,0,22.69,7.59890045687141,5.25227342804663,5.0,3.177637076851603,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.289794413577894,1,0,14.49,7.24422751560335,4.540098189244376,5.0,0.5822156198526637,2.4849066497880004,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.757924157061597,0,2,14.21,7.670428522190693,5.318119993844216,5.0,2.631888840136646,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.34177474101152,0,0,17.68,7.585281078639126,5.166669912482037,5.0,2.9418039315284354,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.596659732783579,1,0,20.51,6.906754778648554,4.220095767527661,5.0,0.9122827104766164,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8.331586243630754,1,0,25.17,6.684611727667927,3.9945242269398897,5.0,1.1474024528375417,1.791759469228055,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.839600519357369,1,0,21.66,7.312553498102598,4.697019839617971,5.0,1.864080130807681,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.915106645867503,1,0,22.07,7.090076835776092,4.316153890523174,5.0,1.4469189829363254,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.97679912709094,1,0,22.74,6.680854678790215,3.877431560658527,5.0,1.0116009116784799,2.0794415416798357,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.978848273143603,1,0,18.6,7.088408778675395,4.416790314610172,5.0,1.965712776351493,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.295732322473437,1,0,18.3,7.088408778675395,4.52720864451838,5.0,0.8919980393051105,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.172868811997306,1,3,17.0,7.088408778675395,4.394449154672439,5.0,1.252762968495368,2.302585092994046,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9.392745258631441,1,0,22.54,7.242082359256962,4.496805161309966,5.0,1.9878743481543455,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.12667110305036,1,0,20.51,6.906754778648554,4.220095767527661,5.0,1.0116009116784799,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10.668978650219241,1,2,22.54,7.242082359256962,4.496805161309966,5.0,2.1041341542702074,1.6094379124341003,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10.951209974200845,0,0,17.21,7.088408778675395,4.650143551630823,5.0,1.873339456220478,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.429554725537322,1,0,20.0,7.24422751560335,4.234830879855301,5.0,1.4469189829363254,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.415502468813338,1,2,18.6,7.088408778675395,4.463606621666305,5.0,1.8261608959453874,2.0794415416798357,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10.870965573179436,1,0,24.0,7.02197642307216,4.2626798770413155,5.0,1.5216989981260935,1.791759469228055,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12.278397958261774,1,0,14.02,7.687080155783135,4.78164132910387,7.0,2.0149030205422647,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.090385406071599,1,0,26.83,6.680854678790215,3.673765816303888,5.0,0.7419373447293773,2.302585092994046,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.004413828535968,1,0,19.81,6.99117688712121,4.234830879855301,5.0,1.4085449700547104,2.0794415416798357,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.338583982516495,0,0,19.3,7.585281078639126,4.955827057601261,5.0,2.3749057545736716,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.757924157061597,0,0,15.97,8.004365564979574,5.556828061699537,7.0,3.7256934272366524,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.417836960475736,0,0,23.1,6.906754778648554,4.220095767527661,5.0,1.4816045409242156,2.0794415416798357,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.736077016252437,1,2,20.54,7.377133712833954,4.650143551630823,5.0,1.8325814637483102,2.1972245773362196,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.508987722227586,0,2,16.07,7.59890045687141,5.204006687076795,5.0,2.3513752571634776,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.06665398721974,1,0,20.77,7.130098510125578,4.497584975308154,7.0,1.9810014688665833,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.839600519357369,1,0,20.0,7.24422751560335,4.234830879855301,5.0,1.1631508098056809,2.1972245773362196,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.950824090522445,1,0,16.47,7.089243155027514,4.31748811353631,5.0,1.3737155789130306,2.0794415416798357,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10.779810091963949,0,2,16.77,7.995643604287271,5.490506742540341,5.0,2.4907230351094403,2.5649493574615367,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.673618922112436,1,0,13.68,7.780720886117918,5.002603122398992,7.0,2.9231615807191558,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.097425172408931,0,0,22.32,7.367077059881012,4.846546505563361,5.0,1.7404661748405046,2.1972245773362196,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.34177474101152,1,0,17.92,6.99117688712121,4.144720769547168,5.0,0.5596157879354227,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10.736418414365376,0,2,16.55,7.585281078639126,5.000652296042854,5.0,2.39698576841553,2.3978952727983707,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.76525873863448,0,0,16.55,7.585281078639126,5.000652296042854,5.0,2.6741486494265287,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.51293546492023,1,0,17.0,7.5480289699350145,4.663439094112067,5.0,1.1346227261911428,2.5649493574615367,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.064401487401424,0,0,13.7,7.599901959208498,5.042521482958578,5.0,2.6361960973342264,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.198173623395657,1,0,22.32,7.367077059881012,4.846703602413892,5.0,1.9615022438151495,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.043292972227004,1,0,24.5,7.312553498102598,4.601162164590552,7.0,1.9315214116032138,2.0794415416798357,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.679468618185965,1,0,18.6,7.088408778675395,4.416790314610172,5.0,2.050270164379556,1.3862943611198906,0,0,0,1,0,0,1,0,0,0,0,0,0,0
